Date,NAV,Change,Fund Name,AMC Name,Launch Date,AUM (Crore),TER (%),Return (%),YTM (%),1W (%),1M (%),3M (%),6M (%),YTD (%),1Y (%),2Y (%),3Y (%),5Y (%),1W_Rank_Out_Of_12,1M_Rank_Out_Of_12,3M_Rank_Out_Of_12,6M_Rank_Out_Of_12,YTD_Rank_Out_Of_12,1Y_Rank_Out_Of_12,2Y_Rank_Out_Of_12,3Y_Rank_Out_Of_12,5Y_Rank_Out_Of_8,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,1Y,2Y,3Y,5Y,% Debt Holding,No of debt holdings,% Cash Holding
29-02-2024,1375.72,0.43,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
28-02-2024,1375.2938,0.59,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
27-02-2024,1374.706,0.3,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
26-02-2024,1374.4096,0.86,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
23-02-2024,1373.5512,0.4,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
22-02-2024,1373.1511,0.55,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
21-02-2024,1372.6032,0.33,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
20-02-2024,1372.2748,1.24,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
16-02-2024,1371.0389,0.19,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
15-02-2024,1370.8531,0.37,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
14-02-2024,1370.4875,0.43,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
13-02-2024,1370.0526,0.34,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
12-02-2024,1369.713,0.56,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
09-02-2024,1369.1537,0.28,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
08-02-2024,1368.8772,0.48,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
07-02-2024,1368.3948,-0.07,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
06-02-2024,1368.4626,0.39,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
05-02-2024,1368.0752,0.45,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
02-02-2024,1367.6245,0.33,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
01-02-2024,1367.2974,0.39,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
31-01-2024,1366.9051,0.13,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
30-01-2024,1366.7758,0.2,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
29-01-2024,1366.5763,0.76,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
25-01-2024,1365.8175,0.13,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
24-01-2024,1365.6854,0.33,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
23-01-2024,1365.3569,1.01,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
19-01-2024,1364.3489,0.17,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
18-01-2024,1364.1755,0.05,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
17-01-2024,1364.1239,0.14,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
16-01-2024,1363.9888,0.17,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
15-01-2024,1363.8145,1.12,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
12-01-2024,1362.6923,0.18,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
11-01-2024,1362.515,0.23,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
10-01-2024,1362.2828,0.12,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
09-01-2024,1362.1605,0.47,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
08-01-2024,1361.6942,0.94,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
05-01-2024,1360.7534,0.34,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
04-01-2024,1360.4135,0.05,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
03-01-2024,1360.3623,0.22,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
02-01-2024,1360.1432,0.07,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
01-01-2024,1360.075,0.99,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
29-12-2023,1359.0888,0.92,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
28-12-2023,1358.1692,0.24,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
27-12-2023,1357.9252,0.46,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
26-12-2023,1357.4659,1.4,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
22-12-2023,1355.9976,0.44,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
21-12-2023,1355.555,-0.01,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
20-12-2023,1355.5652,0.09,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
19-12-2023,1355.4798,0.12,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
18-12-2023,1355.3645,0.99,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
15-12-2023,1354.3748,0.3,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
14-12-2023,1354.0705,0.16,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
13-12-2023,1353.9075,0.22,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
12-12-2023,1353.6887,0.11,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
11-12-2023,1353.5754,0.72,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
08-12-2023,1352.8551,0.46,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
07-12-2023,1352.399,0.25,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
06-12-2023,1352.145,0.34,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
05-12-2023,1351.8074,0.16,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
04-12-2023,1351.6459,0.68,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
01-12-2023,1350.9675,-0.08,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
30-11-2023,1351.0495,0.37,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
29-11-2023,1350.6777,0.31,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
28-11-2023,1350.3638,1.26,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
24-11-2023,1349.1068,0.17,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
23-11-2023,1348.9353,0,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
22-11-2023,1348.9399,0.09,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
21-11-2023,1348.8514,-0.05,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
20-11-2023,1348.8975,0.41,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
17-11-2023,1348.4852,0.29,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
16-11-2023,1348.1942,0.78,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
15-11-2023,1347.4185,0.98,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
13-11-2023,1346.4434,0.75,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
10-11-2023,1345.6917,0.24,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
09-11-2023,1345.4473,0.16,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
08-11-2023,1345.289,0.36,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
07-11-2023,1344.9254,0.32,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
06-11-2023,1344.605,0.59,Kotak Floating Rate Fund Direct - Growth,KotakMF,14-05-2019,2960.37,0.26,7.77,7.14,0.17,0.58,1.76,4.18,7.87,8.7,8.75,8.3,6.76,6,9,7,2,1,3,4,5,4,0.65,0.63,3.54,1.32,0.04,0.0457,0.0932,0.1395,0.2159,0.9768,32,0.0232
